start_station_id,end_station_id,avg(duration),trips,user_type
167,236,1405.4091,22,Customer
167,236,830.8486,185,Subscriber
167,237,1122.1282,39,Customer
167,237,768.0078,256,Subscriber
167,265,1417.3824,34,Customer
167,265,1071.8850,113,Subscriber
167,266,1888.4545,11,Customer
167,267,730.9565,23,Customer
167,267,530.0054,373,Subscriber
167,281,1380.5909,44,Customer
167,281,875.0255,157,Subscriber
167,285,1371.7368,19,Customer
167,285,813.9940,167,Subscriber
167,293,895.1491,114,Subscriber
167,297,742.5964,223,Subscriber
167,305,955.8571,28,Customer
167,305,518.9190,432,Subscriber
167,312,1513.3846,13,Customer
167,325,659.3586,145,Subscriber
167,332,1908.0000,22,Customer
167,359,337.0515,466,Subscriber
167,361,1293.4510,102,Subscriber
167,362,777.6429,14,Customer
167,362,478.9504,242,Subscriber
167,379,833.2143,14,Customer
167,379,536.5039,381,Subscriber
167,385,643.5630,119,Subscriber
167,402,1278.4400,25,Customer
167,402,675.0784,319,Subscriber
167,403,1190.0769,13,Customer
167,412,1728.4545,11,Customer
167,432,929.1316,114,Subscriber
167,433,934.9874,159,Subscriber
167,434,1282.6923,13,Customer
167,435,704.2737,179,Subscriber
167,439,1197.8824,17,Customer
167,440,710.8125,16,Customer
167,440,272.8414,309,Subscriber
167,441,604.0526,19,Customer
167,441,531.8176,170,Subscriber
167,442,800.1000,190,Subscriber
167,444,889.9600,25,Customer
167,444,679.0260,192,Subscriber
167,445,914.9765,170,Subscriber
167,446,803.3846,117,Subscriber
167,447,1389.9091,11,Customer
167,447,871.4935,154,Subscriber
167,448,757.9919,123,Subscriber
167,450,1032.4167,12,Customer
167,450,771.3578,204,Subscriber
167,455,523.5263,19,Customer
167,455,351.0403,298,Subscriber
167,456,1101.3125,16,Customer
167,456,553.4216,185,Subscriber
167,457,957.2435,115,Subscriber
167,459,1620.8182,11,Customer
167,461,1015.1176,17,Customer
167,461,690.0989,273,Subscriber
167,465,1002.1587,63,Customer
167,465,475.2453,791,Subscriber
167,466,647.4836,244,Subscriber
167,468,905.1878,181,Subscriber
167,469,797.6618,204,Subscriber
167,472,321.5271,258,Subscriber
167,473,1436.9167,12,Customer
167,474,447.3333,303,Subscriber
167,476,835.7143,14,Customer
167,476,337.8966,493,Subscriber
167,477,697.4324,37,Customer
167,477,541.8258,643,Subscriber
167,483,1098.8462,13,Customer
167,483,738.9837,123,Subscriber
167,484,840.7500,16,Customer
167,484,457.8373,166,Subscriber
167,485,530.0000,14,Customer
167,485,360.3965,512,Subscriber
167,486,1187.9167,12,Customer
167,486,515.7269,238,Subscriber
167,487,707.8016,257,Subscriber
167,488,589.1096,146,Subscriber
167,490,1031.7727,22,Customer
167,490,653.2332,253,Subscriber
167,491,482.7644,208,Subscriber
167,492,743.9535,43,Customer
167,492,518.7401,962,Subscriber
167,496,1281.5000,14,Customer
167,496,775.2870,108,Subscriber
167,497,1240.4722,36,Customer
167,497,718.5190,343,Subscriber
167,498,906.2667,15,Customer
167,498,424.9725,618,Subscriber
167,499,1567.1333,15,Customer
167,501,1205.5116,43,Customer
167,501,491.0027,375,Subscriber
167,503,856.1000,20,Customer
167,503,586.9881,252,Subscriber
167,504,1241.1538,13,Customer
167,504,826.8566,251,Subscriber
167,505,1185.1500,20,Customer
167,505,551.8702,208,Subscriber
167,507,809.6875,16,Customer
167,507,426.0346,665,Subscriber
167,509,908.4766,107,Subscriber
167,515,770.8050,159,Subscriber
167,517,691.5909,22,Customer
167,517,467.3814,118,Subscriber
167,518,1418.7143,21,Customer
167,518,459.2879,198,Subscriber
167,519,524.4773,44,Customer
167,519,228.3654,624,Subscriber
167,520,1337.0000,12,Customer
167,520,578.5513,263,Subscriber
167,522,1022.0714,14,Customer
167,522,463.8207,251,Subscriber
167,523,1077.1000,20,Customer
167,523,555.2666,754,Subscriber
167,524,899.4286,21,Customer
167,524,670.9309,376,Subscriber
167,525,1288.0357,28,Customer
167,526,585.2857,49,Customer
167,526,385.2328,481,Subscriber
167,527,549.5217,23,Customer
167,527,299.8776,572,Subscriber
167,528,482.5455,11,Customer
167,528,300.2156,473,Subscriber
167,529,1172.9091,11,Customer
167,533,471.8182,11,Customer
167,533,409.4215,325,Subscriber
167,536,470.2622,164,Subscriber
167,537,637.9048,21,Customer
167,537,377.3763,659,Subscriber
167,540,525.2308,13,Customer
167,540,296.9214,738,Subscriber
167,545,574.9360,328,Subscriber
167,546,397.0321,218,Subscriber
167,2003,685.4091,198,Subscriber
167,2006,1366.1531,98,Customer
167,2012,508.1148,122,Subscriber
167,2021,1155.8710,31,Customer
167,2021,660.3889,216,Subscriber
167,2023,564.2714,140,Subscriber
167,3134,641.4514,144,Subscriber
167,3136,1411.8529,34,Customer
167,3137,1701.1154,26,Customer
167,3139,2048.2727,11,Customer
167,3139,937.9160,119,Subscriber
167,3141,793.3275,171,Subscriber
167,3142,1493.7143,21,Customer
167,3142,734.6800,125,Subscriber
167,3223,738.2273,22,Customer
167,3223,472.0672,402,Subscriber
167,3224,2084.7222,18,Customer
167,3233,861.1714,35,Customer
167,3233,530.1071,224,Subscriber
167,3235,257.2738,325,Subscriber
167,3236,2120.6667,15,Customer
167,3243,1107.1364,22,Customer
167,3255,670.5482,394,Subscriber
167,3258,1880.0833,12,Customer
167,3259,1360.0000,24,Customer
167,3259,911.1743,109,Subscriber
167,3282,2601.9091,11,Customer
167,3374,1461.1923,104,Subscriber
167,3427,1121.7698,126,Subscriber
167,3431,2374.0000,12,Customer
167,3431,385.1911,157,Subscriber
167,3435,1674.9167,12,Customer
167,3438,881.9487,156,Subscriber
167,3443,1019.2273,22,Customer
167,3443,619.7203,640,Subscriber
167,3458,1140.4615,26,Customer
167,3459,615.5455,22,Customer
167,3459,387.6957,230,Subscriber
167,3464,442.0325,154,Subscriber
167,3466,892.7778,18,Customer
167,3466,651.2199,191,Subscriber
167,3635,666.4167,12,Customer
168,116,413.8000,15,Customer
168,116,349.4613,401,Subscriber
168,127,991.0000,11,Customer
168,127,622.7721,351,Subscriber
168,128,1192.8000,30,Customer
168,128,661.9980,512,Subscriber
168,151,1686.3529,17,Customer
168,151,877.8933,356,Subscriber
168,153,1700.7333,15,Customer
168,153,690.2621,309,Subscriber
168,161,1286.7619,21,Customer
168,161,631.5886,299,Subscriber
168,167,749.8440,282,Subscriber
168,168,1045.5294,68,Customer
168,168,973.6660,503,Subscriber
168,173,3304.5882,17,Customer
168,174,687.3125,144,Subscriber
168,212,714.6667,33,Customer
168,212,489.8576,330,Subscriber
168,223,310.4005,427,Subscriber
168,229,1190.2857,14,Customer
168,229,612.4430,298,Subscriber
168,236,652.0676,414,Subscriber
168,237,777.5000,14,Customer
168,237,555.7102,566,Subscriber
168,238,639.2453,159,Subscriber
168,247,953.8182,11,Customer
168,247,474.2019,317,Subscriber
168,251,945.2727,11,Customer
168,251,828.4093,237,Subscriber
168,252,688.4889,45,Customer
168,252,435.6045,402,Subscriber
168,253,475.0000,14,Customer
168,253,262.2676,370,Subscriber
168,254,589.6364,11,Customer
168,254,367.5726,248,Subscriber
168,257,1383.5385,13,Customer
168,257,826.4471,170,Subscriber
168,265,980.2308,13,Customer
168,265,882.2977,215,Subscriber
168,267,1054.6500,40,Customer
168,267,521.1848,433,Subscriber
168,280,412.0444,428,Subscriber
168,281,3068.3636,11,Customer
168,284,775.4815,27,Customer
168,284,421.0420,667,Subscriber
168,285,698.0000,26,Customer
168,285,382.8453,737,Subscriber
168,293,574.5217,23,Customer
168,293,480.7483,735,Subscriber
168,297,552.7778,18,Customer
168,297,385.7512,651,Subscriber
168,301,920.8927,233,Subscriber
168,303,1267.7333,15,Customer
168,303,817.6096,228,Subscriber
168,304,1483.2736,106,Subscriber
168,309,1995.1667,12,Customer
168,312,1023.2941,17,Customer
168,312,977.7661,171,Subscriber
168,317,782.9207,328,Subscriber
168,325,385.4361,649,Subscriber
168,326,594.2113,355,Subscriber
168,327,1916.3750,16,Customer
168,327,1288.5591,127,Subscriber
168,334,297.1777,349,Subscriber
168,335,708.2143,14,Customer
168,335,516.4767,430,Subscriber
168,336,1245.7083,24,Customer
168,336,490.0941,542,Subscriber
168,345,917.0000,13,Customer
168,345,387.2386,176,Subscriber
168,346,1069.2778,18,Customer
168,346,597.4604,391,Subscriber
168,347,807.3813,160,Subscriber
168,348,1118.4615,13,Customer
168,348,742.4495,198,Subscriber
168,355,1304.0909,11,Customer
168,357,797.5385,13,Customer
168,357,387.3173,312,Subscriber
168,358,1009.2609,23,Customer
168,358,738.0292,411,Subscriber
168,359,864.8012,166,Subscriber
168,361,1135.1593,113,Subscriber
168,362,1728.2667,15,Customer
168,362,518.5779,199,Subscriber
168,368,852.1538,26,Customer
168,368,574.2302,682,Subscriber
168,369,718.5469,256,Subscriber
168,377,1222.5333,15,Customer
168,377,959.2547,106,Subscriber
168,379,561.4925,67,Customer
168,379,438.9970,990,Subscriber
168,380,777.8519,27,Customer
168,380,500.4582,574,Subscriber
168,382,554.1000,30,Customer
168,382,320.1514,799,Subscriber
168,383,1082.2500,24,Customer
168,383,419.5689,457,Subscriber
168,387,2733.2727,11,Customer
168,388,571.3650,411,Subscriber
168,393,811.8159,201,Subscriber
168,394,865.6321,212,Subscriber
168,401,966.0364,165,Subscriber
168,402,931.8333,24,Customer
168,402,399.4423,615,Subscriber
168,403,2845.2500,12,Customer
168,403,765.0843,249,Subscriber
168,405,850.7143,28,Customer
168,405,585.1136,273,Subscriber
168,410,1262.4167,12,Customer
168,410,931.7594,212,Subscriber
168,426,1582.2821,39,Customer
168,426,1175.1311,366,Subscriber
168,428,797.7692,156,Subscriber
168,432,757.0552,525,Subscriber
168,433,616.3768,568,Subscriber
168,434,529.7727,22,Customer
168,434,412.0455,462,Subscriber
168,435,434.3750,24,Customer
168,435,255.0051,585,Subscriber
168,438,739.3636,11,Customer
168,438,677.1509,265,Subscriber
168,439,847.0000,12,Customer
168,439,743.9099,344,Subscriber
168,442,513.1250,16,Customer
168,442,391.6074,810,Subscriber
168,444,1633.9677,31,Customer
168,444,336.7507,381,Subscriber
168,445,814.5455,11,Customer
168,445,715.8270,497,Subscriber
168,446,596.7692,26,Customer
168,446,344.8003,686,Subscriber
168,447,1647.0833,24,Customer
168,448,855.4569,232,Subscriber
168,449,1734.7273,11,Customer
168,450,902.9125,320,Subscriber
168,453,2439.4118,17,Customer
168,453,384.3853,802,Subscriber
168,455,1076.1951,123,Subscriber
168,457,1162.8738,103,Subscriber
168,458,1232.4667,15,Customer
168,458,673.5258,291,Subscriber
168,459,859.1500,20,Customer
168,459,465.1045,986,Subscriber
168,461,659.3333,12,Customer
168,461,450.6150,548,Subscriber
168,462,1852.2188,32,Customer
168,462,501.2390,657,Subscriber
168,465,965.3833,60,Customer
168,465,691.2442,475,Subscriber
168,466,1103.1429,35,Customer
168,466,278.9455,899,Subscriber
168,468,1127.1379,116,Subscriber
168,470,473.4211,19,Customer
168,470,319.7968,507,Subscriber
168,472,780.6667,12,Customer
168,472,567.8805,452,Subscriber
168,474,683.6154,39,Customer
168,474,508.5366,382,Subscriber
168,476,649.3471,314,Subscriber
168,477,1172.7500,20,Customer
168,477,793.9713,348,Subscriber
168,478,1273.0833,12,Customer
168,478,1027.4227,194,Subscriber
168,479,1477.0000,14,Customer
168,479,1023.8813,219,Subscriber
168,482,1013.7143,14,Customer
168,482,291.7962,525,Subscriber
168,483,733.2353,17,Customer
168,483,463.5717,509,Subscriber
168,484,1349.0400,25,Customer
168,484,812.2063,126,Subscriber
168,485,1162.6471,17,Customer
168,485,652.0809,272,Subscriber
168,486,980.5652,46,Customer
168,486,403.8917,600,Subscriber
168,487,697.0172,348,Subscriber
168,488,794.5446,101,Subscriber
168,490,987.3478,23,Customer
168,490,696.8206,379,Subscriber
168,491,521.6429,14,Customer
168,491,404.6077,390,Subscriber
168,492,765.4800,25,Customer
168,492,484.3350,397,Subscriber
168,494,445.9748,476,Subscriber
168,495,1070.4310,174,Subscriber
168,496,1029.0476,21,Customer
168,496,239.5674,460,Subscriber
168,497,576.4528,53,Customer
168,497,244.1292,1858,Subscriber
168,498,1213.7547,53,Customer
168,498,416.3286,353,Subscriber
168,500,1457.8824,17,Customer
168,501,1380.1429,14,Customer
168,503,465.1818,11,Customer
168,503,309.7641,462,Subscriber
168,504,683.4167,12,Customer
168,504,496.1859,834,Subscriber
168,505,645.5705,156,Customer
168,505,419.0333,1800,Subscriber
168,507,634.9127,252,Subscriber
168,508,1198.9091,11,Customer
168,508,1173.7190,121,Subscriber
168,509,963.8095,21,Customer
168,509,390.7270,1088,Subscriber
168,511,615.9705,339,Subscriber
168,514,1444.4091,22,Customer
168,514,1013.1295,224,Subscriber
168,515,994.2911,213,Subscriber
168,517,799.0064,311,Subscriber
168,518,927.8079,151,Subscriber
168,519,1736.0385,26,Customer
168,519,772.7681,1285,Subscriber
168,520,1467.6250,24,Customer
168,520,944.9010,101,Subscriber
168,523,1249.4118,17,Customer
168,523,721.3128,1151,Subscriber
168,524,1314.7273,66,Customer
168,524,724.7775,391,Subscriber
168,526,988.0345,29,Customer
168,526,574.7725,167,Subscriber
168,527,795.8108,148,Subscriber
168,528,725.6266,158,Subscriber
168,529,941.6699,103,Subscriber
168,530,1535.8319,113,Subscriber
168,531,1027.6383,282,Subscriber
168,532,2940.1176,17,Customer
168,533,556.6347,167,Subscriber
168,536,704.3975,244,Subscriber
168,537,460.3649,507,Subscriber
168,540,674.8125,16,Customer
168,540,569.1841,315,Subscriber
168,545,611.0858,233,Subscriber
168,546,803.5385,13,Customer
168,546,522.1146,471,Subscriber
168,2003,586.5926,27,Customer
168,2003,463.9292,989,Subscriber
168,2006,1611.3651,63,Customer
168,2008,2926.4167,12,Customer
168,2010,1345.1579,19,Customer
168,2010,819.4854,342,Subscriber
168,2021,1412.9032,31,Customer
168,2021,924.5946,148,Subscriber
168,3002,1933.5000,16,Customer
168,3224,870.5676,37,Customer
168,3224,473.8698,553,Subscriber
168,3233,1279.1000,30,Customer
168,3233,899.0909,143,Subscriber
168,3235,1214.8333,18,Customer
168,3235,773.4375,208,Subscriber
168,3236,1056.1973,147,Subscriber
168,3244,396.7183,504,Subscriber
168,3255,943.0294,34,Customer
168,3255,521.1668,1067,Subscriber
168,3256,2335.0000,17,Customer
168,3258,856.1538,13,Customer
168,3258,593.9093,452,Subscriber
168,3259,593.7921,279,Subscriber
168,3260,1085.9545,22,Customer
168,3260,586.2253,466,Subscriber
168,3263,635.4167,12,Customer
168,3263,537.6722,424,Subscriber
168,3427,1819.7273,22,Customer
168,3427,810.9966,292,Subscriber
168,3428,753.2143,14,Customer
168,3428,375.7857,322,Subscriber
168,3431,778.6731,156,Subscriber
168,3435,1506.2000,15,Customer
168,3435,1054.4931,144,Subscriber
168,3443,1592.4651,43,Customer
168,3443,941.5115,260,Subscriber
168,3458,1817.7353,34,Customer
168,3458,989.5918,147,Subscriber
168,3463,335.4897,341,Subscriber
168,3464,1148.6364,11,Customer
168,3466,1237.3929,28,Customer
168,3466,750.7584,178,Subscriber
168,3467,774.2430,107,Subscriber
168,3472,756.0909,22,Customer
168,3632,718.2252,151,Subscriber
168,3641,511.6667,15,Customer
168,3641,339.2477,109,Subscriber
173,72,719.9545,22,Customer
173,72,418.7306,913,Subscriber
173,116,778.9545,110,Subscriber
173,128,2075.1333,15,Customer
173,151,2357.4167,12,Customer
173,153,1463.8060,67,Customer
173,153,465.3303,327,Subscriber
173,164,929.5455,22,Customer
173,164,505.9875,401,Subscriber
173,167,1337.7619,21,Customer
173,167,680.7987,154,Subscriber
173,168,1500.0714,14,Customer
173,173,2454.1924,473,Customer
173,173,1054.7643,403,Subscriber
173,212,1601.6129,31,Customer
173,223,1424.0526,19,Customer
173,225,2067.2857,14,Customer
173,228,698.5714,42,Customer
173,228,407.3350,1027,Subscriber
173,236,1736.9333,15,Customer
173,236,1170.9910,111,Subscriber
173,237,1769.5000,20,Customer
173,238,1615.2727,11,Customer
173,252,1766.3571,14,Customer
173,253,1326.6875,16,Customer
173,257,2273.0000,18,Customer
173,267,894.1200,100,Customer
173,267,442.2994,354,Subscriber
173,280,1469.5556,18,Customer
173,281,2185.0386,207,Customer
173,281,537.1215,354,Subscriber
173,284,2832.6875,16,Customer
173,285,1536.0345,29,Customer
173,293,5126.8571,14,Customer
173,304,8238.5000,12,Customer
173,305,1569.7500,20,Customer
173,305,686.4804,383,Subscriber
173,309,4972.8824,17,Customer
173,334,1364.8261,23,Customer
173,334,818.2414,174,Subscriber
173,336,3248.8000,15,Customer
173,348,3580.2667,15,Customer
173,358,1747.9500,20,Customer
173,359,885.8519,27,Customer
173,359,364.8170,1235,Subscriber
173,362,892.3600,50,Customer
173,362,453.0098,204,Subscriber
173,368,1741.4000,20,Customer
173,368,1389.9924,132,Subscriber
173,377,2310.1905,21,Customer
173,379,1369.2500,44,Customer
173,379,517.5014,357,Subscriber
173,380,1443.7037,27,Customer
173,382,1811.1538,13,Customer
173,383,1720.3636,11,Customer
173,385,710.2746,142,Subscriber
173,388,1491.6000,25,Customer
173,402,1284.8108,37,Customer
173,402,835.2316,272,Subscriber
173,405,1641.9063,32,Customer
173,422,1042.0769,13,Customer
173,422,490.8193,166,Subscriber
173,423,636.2800,25,Customer
173,423,284.5263,342,Subscriber
173,426,2350.5000,46,Customer
173,426,1588.5043,232,Subscriber
173,434,1703.1190,42,Customer
173,434,901.5429,140,Subscriber
173,435,1327.7500,20,Customer
173,435,922.5704,135,Subscriber
173,440,1939.3182,22,Customer
173,440,563.2171,175,Subscriber
173,441,1360.3103,29,Customer
173,441,706.6256,211,Subscriber
173,442,1165.9483,58,Customer
173,442,646.2724,268,Subscriber
173,444,1254.9464,112,Customer
173,444,824.2336,214,Subscriber
173,446,1041.8000,35,Customer
173,446,691.4058,207,Subscriber
173,447,967.0250,40,Customer
173,447,265.9643,308,Subscriber
173,448,2393.2308,13,Customer
173,448,565.0571,315,Subscriber
173,449,1103.5238,21,Customer
173,449,291.9822,338,Subscriber
173,450,1040.3056,36,Customer
173,450,278.0357,952,Subscriber
173,453,1557.3571,14,Customer
173,454,1018.2800,25,Customer
173,454,658.1980,101,Subscriber
173,455,1278.3125,32,Customer
173,456,1046.0000,43,Customer
173,456,479.4979,237,Subscriber
173,457,1338.8765,243,Customer
173,457,378.2218,496,Subscriber
173,458,1490.1250,24,Customer
173,458,703.0136,147,Subscriber
173,459,1604.8333,60,Customer
173,459,912.4599,274,Subscriber
173,461,1394.5714,14,Customer
173,462,3325.9310,29,Customer
173,462,855.4884,215,Subscriber
173,465,884.3488,86,Customer
173,465,364.9769,605,Subscriber
173,466,1362.9500,20,Customer
173,466,789.8515,101,Subscriber
173,468,1288.3191,94,Customer
173,468,255.3978,832,Subscriber
173,469,1494.8491,53,Customer
173,469,265.5485,330,Subscriber
173,470,879.1560,109,Subscriber
173,472,747.5241,332,Subscriber
173,474,2537.1026,39,Customer
173,474,683.3879,165,Subscriber
173,476,798.1046,153,Subscriber
173,477,1563.0455,44,Customer
173,477,335.4964,695,Subscriber
173,478,1053.4643,28,Customer
173,478,541.9744,663,Subscriber
173,479,1696.4375,48,Customer
173,479,323.1147,750,Subscriber
173,480,732.1538,13,Customer
173,480,350.9828,640,Subscriber
173,482,1639.6765,34,Customer
173,484,1066.6897,58,Customer
173,484,356.7517,604,Subscriber
173,485,1235.3409,44,Customer
173,485,530.9734,263,Subscriber
173,486,1045.2807,57,Customer
173,486,594.8339,602,Subscriber
173,488,914.6667,15,Customer
173,488,397.3953,129,Subscriber
173,490,1006.4623,106,Customer
173,490,528.4785,558,Subscriber
173,492,903.8797,133,Customer
173,492,431.8714,1011,Subscriber
173,495,1058.9400,50,Customer
173,495,292.3784,1670,Subscriber
173,496,2148.8235,34,Customer
173,497,1348.7200,50,Customer
173,497,1023.6739,184,Subscriber
173,498,1133.7349,83,Customer
173,498,610.4593,209,Subscriber
173,499,1457.1250,192,Customer
173,499,480.7711,284,Subscriber
173,500,2057.7183,71,Customer
173,500,311.4526,190,Subscriber
173,501,1299.2778,18,Customer
173,501,876.2255,102,Subscriber
173,503,2063.2308,13,Customer
173,505,1216.0877,114,Customer
173,505,518.3020,510,Subscriber
173,507,1527.9231,13,Customer
173,508,1031.1667,72,Customer
173,508,402.5358,922,Subscriber
173,509,1649.3158,57,Customer
173,509,908.3561,278,Subscriber
173,513,705.8889,27,Customer
173,513,421.0977,348,Subscriber
173,514,1137.5821,134,Customer
173,514,633.4017,356,Subscriber
173,515,583.4118,17,Customer
173,515,388.2697,445,Subscriber
173,516,954.0556,18,Customer
173,516,569.8505,194,Subscriber
173,517,1108.8571,21,Customer
173,517,473.0799,388,Subscriber
173,518,1658.3750,32,Customer
173,518,744.4221,244,Subscriber
173,519,1146.0566,106,Customer
173,519,584.8431,663,Subscriber
173,520,1344.8493,73,Customer
173,520,360.5546,366,Subscriber
173,522,1156.5833,60,Customer
173,522,569.6584,322,Subscriber
173,523,1196.2432,37,Customer
173,523,611.7130,338,Subscriber
173,524,2060.2857,35,Customer
173,524,340.2791,430,Subscriber
173,525,1286.6186,97,Customer
173,526,1224.0676,74,Customer
173,526,569.1485,202,Subscriber
173,527,2179.8947,19,Customer
173,527,861.2946,112,Subscriber
173,529,2406.2727,22,Customer
173,529,471.0661,469,Subscriber
173,530,588.9161,274,Subscriber
173,533,1005.6800,25,Customer
173,533,379.4765,170,Subscriber
173,540,1110.2143,14,Customer
173,540,930.9000,110,Subscriber
173,546,1128.5455,11,Customer
173,546,788.3675,117,Subscriber
173,2006,1391.6959,490,Customer
173,2006,666.4597,124,Subscriber
173,2008,3320.2222,18,Customer
173,2021,1720.3833,60,Customer
173,2021,380.9008,242,Subscriber
173,2022,1763.1667,12,Customer
173,2023,1108.1250,16,Customer
173,2023,517.2899,207,Subscriber
173,3002,4048.2143,14,Customer
173,3129,2298.7857,14,Customer
173,3132,1738.2143,28,Customer
173,3132,566.8807,109,Subscriber
173,3134,751.2315,108,Subscriber
173,3136,2621.6800,75,Customer
173,3137,1609.6026,234,Customer
173,3137,962.0076,132,Subscriber
173,3139,4107.4000,20,Customer
173,3141,1452.1538,13,Customer
173,3141,985.1827,104,Subscriber
173,3142,1370.1765,17,Customer
173,3143,2091.2358,106,Customer
173,3155,1189.0769,13,Customer
173,3158,1209.1719,64,Customer
173,3158,571.5331,257,Subscriber
173,3159,979.7297,37,Customer
173,3159,628.1053,285,Subscriber
173,3160,1398.2113,71,Customer
173,3162,1484.0625,16,Customer
173,3163,1259.0000,180,Customer
173,3163,678.1250,192,Subscriber
173,3164,2493.5278,36,Customer
173,3164,767.1713,181,Subscriber
173,3165,1612.8283,99,Customer
173,3165,783.6471,102,Subscriber
173,3167,1203.5385,13,Customer
173,3167,832.3303,218,Subscriber
173,3168,1699.6250,40,Customer
173,3171,1825.6000,20,Customer
173,3171,1031.7227,119,Subscriber
173,3173,842.8182,154,Subscriber
173,3175,1493.6429,14,Customer
173,3175,731.6484,128,Subscriber
173,3176,639.8307,189,Subscriber
173,3178,1645.9375,16,Customer
173,3223,3526.2143,14,Customer
173,3223,567.4090,467,Subscriber
173,3224,1294.5294,34,Customer
173,3226,4044.6000,15,Customer
173,3233,1611.1461,89,Customer
173,3233,248.7218,1542,Subscriber
173,3235,934.1081,37,Customer
173,3235,489.8821,246,Subscriber
173,3236,775.4762,42,Customer
173,3236,393.1448,601,Subscriber
173,3243,1143.2857,14,Customer
173,3255,1770.9268,41,Customer
173,3255,682.7148,263,Subscriber
173,3256,1782.5455,55,Customer
173,3258,3230.8636,22,Customer
173,3259,1385.6769,65,Customer
173,3259,798.3750,128,Subscriber
173,3282,1905.7315,149,Customer
173,3285,1536.7059,17,Customer
173,3292,1866.9091,22,Customer
173,3295,1919.8800,25,Customer
173,3295,1231.2313,160,Subscriber
173,3316,1475.1429,14,Customer
173,3323,4615.0833,12,Customer
173,3336,2500.3571,14,Customer
173,3350,3200.3333,15,Customer
173,3355,2378.0000,16,Customer
173,3359,1510.6000,15,Customer
173,3360,1705.1333,15,Customer
173,3360,999.6116,121,Subscriber
173,3362,2053.8723,47,Customer
173,3374,2207.4107,56,Customer
173,3431,713.9213,216,Subscriber
173,3443,938.4222,45,Customer
173,3443,333.3490,447,Subscriber
173,3457,1268.0000,12,Customer
173,3458,2315.6667,72,Customer
173,3458,336.2308,351,Subscriber
173,3459,1086.7000,20,Customer
173,3459,614.4127,126,Subscriber
173,3462,1203.0909,11,Customer
173,3462,650.0169,118,Subscriber
173,3464,904.9375,16,Customer
173,3466,925.0435,23,Customer
173,3466,479.1600,150,Subscriber
173,3472,1924.1154,26,Customer
173,3635,1582.7000,20,Customer
173,3641,1261.9143,35,Customer
173,3643,830.8182,11,Customer
173,3643,468.5000,124,Subscriber
174,128,1190.7040,125,Subscriber
174,161,878.8125,144,Subscriber
174,164,659.2565,191,Subscriber
174,167,536.1612,273,Subscriber
174,168,797.9060,117,Subscriber
174,173,1059.0744,121,Subscriber
174,174,1558.0263,38,Customer
174,174,958.8875,240,Subscriber
174,228,554.6250,136,Subscriber
174,229,862.7577,227,Subscriber
174,236,570.0825,291,Subscriber
174,237,482.6016,374,Subscriber
174,251,890.4161,149,Subscriber
174,253,703.7379,103,Subscriber
174,259,1560.3622,127,Subscriber
174,265,735.2231,121,Subscriber
174,279,2581.0000,11,Customer
174,279,1481.8231,130,Subscriber
174,285,613.8878,294,Subscriber
174,293,605.1804,510,Subscriber
174,297,394.8657,581,Subscriber
174,315,1530.9454,183,Subscriber
174,317,675.8039,102,Subscriber
174,325,326.0046,218,Subscriber
174,331,1317.9010,101,Subscriber
174,332,1404.2000,20,Customer
174,335,716.5870,184,Subscriber
174,345,748.8598,214,Subscriber
174,357,689.9029,103,Subscriber
174,359,708.1677,161,Subscriber
174,379,749.8462,13,Customer
174,379,652.8824,723,Subscriber
174,382,645.3333,24,Customer
174,382,687.1038,183,Subscriber
174,385,748.7030,101,Subscriber
174,394,515.6443,194,Subscriber
174,402,474.9314,773,Subscriber
174,403,646.7889,199,Subscriber
174,432,788.3370,184,Subscriber
174,433,559.2467,150,Subscriber
174,435,576.0600,450,Subscriber
174,439,652.8372,172,Subscriber
174,440,617.9296,199,Subscriber
174,442,701.3467,274,Subscriber
174,444,542.3387,313,Subscriber
174,445,645.5290,138,Subscriber
174,446,721.0651,169,Subscriber
174,454,699.7342,158,Subscriber
174,455,842.8500,20,Customer
174,455,486.2059,986,Subscriber
174,461,328.1589,151,Subscriber
174,465,1015.4113,124,Subscriber
174,466,574.8458,253,Subscriber
174,472,448.8713,303,Subscriber
174,474,490.8308,603,Subscriber
174,476,362.5776,689,Subscriber
174,477,974.5103,290,Subscriber
174,483,613.7246,138,Subscriber
174,485,671.0273,220,Subscriber
174,486,558.4064,374,Subscriber
174,487,507.1896,269,Subscriber
174,490,762.5018,281,Subscriber
174,491,366.4460,991,Subscriber
174,492,729.9582,239,Subscriber
174,494,725.1961,102,Subscriber
174,496,671.9371,175,Subscriber
174,497,895.5833,12,Customer
174,497,534.3113,620,Subscriber
174,498,708.1164,189,Subscriber
174,501,389.7541,183,Subscriber
174,503,426.3664,292,Subscriber
174,504,333.4074,761,Subscriber
174,505,713.0191,209,Subscriber
174,507,189.0130,462,Subscriber
174,511,471.0079,127,Subscriber
174,516,803.7692,13,Customer
174,516,652.6322,174,Subscriber
174,517,765.5241,145,Subscriber
174,518,568.9231,13,Customer
174,518,435.9456,533,Subscriber
174,519,644.9392,987,Subscriber
174,522,811.5750,120,Subscriber
174,523,971.3722,180,Subscriber
174,526,569.2795,229,Subscriber
174,527,286.5543,451,Subscriber
174,528,463.2724,323,Subscriber
174,536,180.2559,641,Subscriber
174,537,328.0823,826,Subscriber
174,540,337.8667,570,Subscriber
174,545,706.2021,193,Subscriber
174,546,390.2722,158,Subscriber
